category_href,pageNo,Armacad Link,Title,Image,Deadline,Disciplines,Eligible Countries,Host Country,Study Levels,Opportunities
/opportunities/fellowships,3,https://armacad.info/university-of-notre-dame--2018-12-18--university-of-notre-dame-world-religions-world-church-phd-fellowship-program,"University of Notre Dame World Religions World Church PhD Fellowship Program 2019, USA",https://armacad.info/images/2018/12/18/x6735027da374e0ef.png.pagespeed.ic.5clJSAZJkX.png,"
January 02, 2019 ","['culture', 'history', 'religious-studies']",['international'],['united-states'],['phd'],['fellowships']
/opportunities/fellowships,3,https://armacad.info/university-of-notre-dame--2018-12-18--university-of-notre-dame-moral-theology-christian-ethics-doctoral-fellowship-program-2019-usa,"University of Notre Dame Moral Theology & Christian Ethics Doctoral Fellowship Program 2019, USA",https://armacad.info/images/2018/12/18/xfdebaa64244fd269.png.pagespeed.ic.6A9h3EPXq5.png,"
January 02, 2019 ","['culture', 'economics', 'history', 'humanities', 'psychology', 'religious-studies', 'sociology']",['international'],['united-states'],['doctoral'],['fellowships']
/opportunities/fellowships,3,https://armacad.info/university-of-notre-dame--2018-12-18--university-of-notre-dame-department-of-theology-history-of-christianity-fellowship-program-2019-usa,"University of Notre Dame Department of Theology ''History of Christianity'' Fellowship Program 2019, USA",https://armacad.info/images/2018/12/18/x23c750c6f9a444b4.png.pagespeed.ic.6A9h3EPXq5.png,"
January 02, 2019 ","['culture', 'history', 'jewish-studies', '3', 'regional-studies']",['international'],['united-states'],['graduate'],['fellowships']
/opportunities/fellowships,3,https://armacad.info/university-of-notre-dame--2018-12-18--university-of-notre-dame-systematic-theology-graduate-fellowship-program-2019-usa,"University of Notre Dame Systematic Theology Graduate Fellowship Program 2019, USA",https://armacad.info/images/2018/12/18/x34e61b5329c710ed.png.pagespeed.ic.OtJPZ0xm-B.png,"
 January 02, 2019 ","['anthropology', 'history', 'philosophy', 'religious-studies']",['international'],['united-states'],['graduate'],['fellowships']
/opportunities/fellowships,3,https://armacad.info/university-of-notre-dame--2018-12-18--university-of-notre-dame-liturgical-studies-graduate-fellowship-program-2019-usa,"University of Notre Dame Liturgical Studies Graduate Fellowship Program 2019, USA",https://armacad.info/images/2018/12/18/xe8a2302537ecef58.png.pagespeed.ic.6Z3fGJT9ec.jpg,"
January 02, 2019 ","['culture', 'history', 'jewish-studies', 'religious-studies']",['international'],['united-states'],['graduate'],['fellowships']
/opportunities/fellowships,3,https://armacad.info/harvard-university--2018-12-19--master-s-program-at-harvard-university-davis-center-for-russian-and-eurasian-studies-2019-uk,"Master's Program at Harvard University Davis Center for Russian and Eurasian Studies 2019, USA",https://armacad.info/images/2018/12/19/x0847d4283dd8f636.png.pagespeed.ic._40KaN5AKK.png,"
January 02, 2019 ","['culture', 'eurasian-studies', 'european-studies', 'history', 'languages', 'policy', 'regional-studies', 'social-sciences']",['international'],['united-kingdom'],"['ma', 'masters']","['fellowships', 'scholarships']"
/opportunities/fellowships,3,https://armacad.info/2018-12-18--university-of-notre-dame-christianity-judaism-in-antiquity-phd-fellowship-program-2019-usa,"University of Notre Dame ''Christianity & Judaism in Antiquity'' PhD Fellowship Program 2019, USA",https://armacad.info/images/2018/12/18/x341bc672bd52986a.png.pagespeed.ic.6Z3fGJT9ec.jpg,"
January 02, 2019 ","['culture', 'history', 'literature', '3', 'religious-studies']",['international'],['united-states'],['phd'],['fellowships']
/opportunities/fellowships,3,https://armacad.info/harvard-university--2018-11-02--soon-young-kim-post-doctoral-fellowship-2019-2020-in-korean-studies-at-the-korea-institute-harvard-university,"Soon Young Kim Post-Doctoral Fellowship 2019-2020 in Korean Studies at the Korea Institute, Harvard University",https://armacad.info/images/2018/11/02/x5737ed405def514c.png.pagespeed.ic.Z_2L-mJe_E.png,"
January 03, 2019 ",['asian-studies'],['international'],['united-states'],['doctoral'],['fellowships']
/opportunities/fellowships,3,https://armacad.info/university-of-manchester--2018-11-19--university-of-manchester-simon-and-hallsworth-fellowships-2019-20-uk,"University of Manchester Simon and Hallsworth Fellowships 2019/20, UK",https://armacad.info/images/2018/11/19/x24a5601d8917ad98.png.pagespeed.ic.CQGi3wqUBi.png,"
January 03, 2019 ","['economics', 'policy', 'social-sciences']","['australia', 'bangladesh', 'botswana', 'cameroon', 'canada', 'ghana', 'india', 'kenya', 'lesotho', 'malawi', 'malaysia', 'mozambique', 'namibia', 'new-zealand', 'nigeria', 'pakistan', 'papua-new-guinea', 'rwanda', 'sierra-leone', 'south-africa', 'sri-lanka', 'tanzania', 'uganda', 'united-kingdom', 'zambia']",['united-kingdom'],['research'],['fellowships']
/opportunities/fellowships,3,https://armacad.info/harvard-university--2018-10-27--edwin-o-reischauer-institute-of-japanese-studies-rijs-at-harvard-university-postdoctoral-fellowships-2019-20-usa,"Edwin O. Reischauer Institute of Japanese Studies (RIJS) at Harvard University Postdoctoral Fellowships 2019/20, USA",https://armacad.info/images/2018/10/27/xa79714d2d1028479.png.pagespeed.ic.ujxJvU1rS4.jpg,"
January 04, 2019 ","['asian-studies', 'humanities', 'social-sciences']",['international'],['united-states'],['postdoctoral'],['fellowships']
/opportunities/fellowships,3,https://armacad.info/harvard-university--2018-10-27--edwin-o-reischauer-institute-of-japanese-studies-rijs-at-harvard-university-digital-postdoctoral-fellowships-2019-20-usa,"Edwin O. Reischauer Institute of Japanese Studies (RIJS) at Harvard University Digital/Postdoctoral Fellowships 2019/20, USA",https://armacad.info/images/2018/10/27/x8716e66535d7da99.png.pagespeed.ic.ujxJvU1rS4.jpg,"
January 04, 2019 ","['asian-studies', 'digital-humanities', 'humanities', 'social-sciences']",['international'],['united-states'],[],['fellowships']
/opportunities/fellowships,3,https://armacad.info/2018-11-06--fellowship-program-for-postdoctoral-research-in-the-social-sciences-2019-2020-united-states,"Postdoctoral Research for Fellowship Program in Social Sciences 2019-2020, USA",https://armacad.info/images/2018/11/06/xd11fadfae32b7a40.png.pagespeed.ic.qjQmSAdeuv.png,"
January 04, 2019 ","['arts', 'culture', 'history', 'science']",['international'],['united-states'],"['graduate', 'undergraduate']",['fellowships']
/opportunities/fellowships,3,https://armacad.info/columbia-university-in-the-city-of-new-york--2018-11-08--fellowship-program-from-columbia-university-german-literature-and-culture-2019-new-york-usa,"Fellowship Program 2019 at the Department of Germanic Languages & Literatures, Columbia University, USA",https://armacad.info/images/2018/11/08/x1a33650ed1b5c112.png.pagespeed.ic.gOmQx9NNRe.png,"
January 04, 2019 ","['culture', 'european-studies', 'history', 'languages', 'literature']",['international'],['united-states'],['phd'],['fellowships']
/opportunities/fellowships,4,https://armacad.info/2018-11-15--saint-louis-university-research-fellowships-program-2018-2019-usa,"Saint Louis University Research Fellowship Program 2018-2019 - Lived Religion in the Digital Age, USA",https://armacad.info/images/2018/11/15/xaec8c6335b177749.png.pagespeed.ic.zZMP9yfqz0.png,"
January 04, 2019 ","['anthropology', 'arts', 'communication-studies', 'culture', 'history', 'humanities', 'political-sciences', 'religious-studies', 'sociology']",['international'],['united-states'],['research'],['fellowships']
/opportunities/fellowships,4,https://armacad.info/2018-11-16--phd-program-at-berlin-based-max-delbruck-center-mdc-for-molecular-medicine-2019-2021-germany,"12 Fully-funded PhD Fellowships at Berlin Based Max-Delbrück Center (MDC) for Molecular Medicine 2019-2021, Germany",https://armacad.info/images/2018/11/16/x862de5eb660c3232.png.pagespeed.ic.1qlnq6c7Hv.png,"
January 04, 2019 ","['biology', 'cancer-studies', 'computer-sciences', 'engineering', 'genetics', 'health', 'medicinal-chemistry', 'medicine', 'neuroscience', 'physics', 'public-health']",[],['germany'],['phd'],['fellowships']
/opportunities/fellowships,4,https://armacad.info/harvard-university--2018-11-28--harvard-university-fairbank-center-for-chinese-studies-ah-wang-postdoctoral-fellowship-program-2019-20-usa,"Harvard University Fairbank Center for Chinese Studies Ah WAng Postdoctoral Fellowship Program 2019-20, USA",https://armacad.info/images/2018/11/28/232d859cd2671362.png,"
January 04, 2019 ","['chinese-studies', 'history']",['international'],['united-states'],['postdoctoral'],['fellowships']
/opportunities/fellowships,4,https://armacad.info/2018-12-05--call-for-applications-magnum-foundation-fellowship-2019-usa,"Magnum Foundation International Fellowship Program 2019, USA",https://armacad.info/images/2018/12/05/x795e8fb91f6366ca.png.pagespeed.ic.Tvry4zMbQH.png,"
January 04, 2019 ","['arts', 'communication-studies', 'culture', 'photography']",['international'],['united-states'],['research'],['fellowships']
/opportunities/fellowships,4,https://armacad.info/yale-university--2018-12-12--yale-university-agrarian-studies-fellowship-program,"Agrarian Studies Fellowship Program at Yale University 2019/20, USA",https://armacad.info/images/2018/12/12/xb5e61754c68ab970.png.pagespeed.ic.UVGpYq6EOf.png,"
January 04, 2019 ","['agriculture', 'environmental-studies', 'social-sciences']",['international'],['united-states'],[],['fellowships']
/opportunities/fellowships,4,https://armacad.info/2018-12-12--resilience-journalism-fellowship-program-24-february-1-march-2019-usa,"Resilience Journalism Fellowship Program, 24 February - 1 March 2019, USA",https://armacad.info/images/2018/12/12/9253633097190384.png,"
January 04, 2019 ","['journalism', 'media', 'social-media']",['international'],['united-states'],[],['fellowships']
/opportunities/fellowships,4,https://armacad.info/harvard-university--2018-09-17--zuckerman-fellows-program-2018-2019-harvard-university-usa,"Zuckerman Fellows Program 2018-2019, Harvard University, USA",https://armacad.info/images/2018/09/17/x518c3723002f00f7.png.pagespeed.ic.E1uZQ6RXd3.jpg,"
January 05, 2019 ","['education', 'governance', 'public-administration', 'public-health']",['international'],['united-states'],['masters'],['fellowships']
/opportunities/fellowships,4,https://armacad.info/2018-10-11--social-science-research-council-conflict-research-international-fellowship-program-2018,Social Science Research Council Conflict Research International Fellowship Program 2018,https://armacad.info/images/2018/10/11/x545331d680ee3bc7.png.pagespeed.ic.pgXryhkCUD.jpg,"
January 06, 2019 ","['conflict-studies', 'history', 'international-relations', 'peace-studies', 'political-sciences', 'social-sciences']",['international'],[],['research'],['fellowships']
/opportunities/fellowships,4,https://armacad.info/princeton-university--2018-11-13--postdoctoral-fellowships-in-latin-american-studies-2019-usa,"Postdoctoral Fellowships in Latin American Studies 2019, USA",https://armacad.info/images/2018/11/13/xbc3985529a8e8ec7.png.pagespeed.ic.UdyjafKSjt.png,"
January 06, 2019 ","['culture', '8', 'history']",['international'],['united-states'],['postdoctoral'],['fellowships']
/opportunities/fellowships,4,https://armacad.info/2018-11-23--university-of-erfurt-max-weber-centre-for-advanced-cultural-and-social-studies-program-2019-germany,"University of Erfurt - Max Weber Centre for Advanced Cultural and Social Studies Program Research Fellowships 2019, Germany",https://armacad.info/images/2018/11/23/xfd0b92ef918200f8.png.pagespeed.ic.LufSehnMdX.png,"
January 06, 2019 ","['anthropology', 'culture', 'health', 'history', 'medicine', 'religious-studies', 'social-sciences']",['international'],['germany'],"['phd', 'research']",['fellowships']
/opportunities/fellowships,4,https://armacad.info/2018-10-30--changing-planet-archaeological-doctoral-training-partnership-dtp-project-2019-cardiff-university-england-uk,"Postgraduate research Fellowships - Rocky Coast Geomorphology: The Key to Unlocking our Archaeological Heritage 2019, Cardiff University, England UK",https://armacad.info/images/2018/10/30/xdf9b1548d7641ae2.png.pagespeed.ic.Kl84y5xZJY.jpg,"
January 07, 2019 ","['archaeology', 'earth-sciences', 'geology', '8']",[],['united-kingdom'],"['postgraduate', 'research']",['fellowships']
/opportunities/fellowships,4,https://armacad.info/university-of-exeter--2018-11-06--phd-program-for-investigating-the-predictability-of-woolly-mammoths-2019-uk,"PhD Program for Investigating the Predictability of Woolly Mammoths Hunting During the European Gravettian 2019, UK",https://armacad.info/images/2018/11/06/xa8e71d483ec3458a.jpg.pagespeed.ic.sQYzEWCMZ_.jpg,"
January 07, 2019 ","['archaeology', 'history']",['international'],['united-kingdom'],['phd'],['fellowships']
/opportunities/fellowships,5,https://armacad.info/harvard-university--2018-11-28--korea-foundation-postdoctoral-fellowship-program-2019-2020-usa,"Korea Foundation Postdoctoral Fellowship Program 2019-2020, USA",https://armacad.info/images/2018/11/28/xa0ffb0820c746ccb.png.pagespeed.ic.q1xii6ky1j.png,"
January 07, 2019 ","['human-rights', 'humanities', 'social-sciences']",['international'],['united-states'],['postdoctoral'],['fellowships']
/opportunities/fellowships,5,https://armacad.info/2018-12-04--science-in-human-culture-postdoctoral-fellowship-program-northwestern-university-2019-21-usa,"Science in Human Culture Postdoctoral Fellowship Program, Northwestern University 2019-21, USA",https://armacad.info/images/2018/12/04/xc29a74e24c1dd66f.png.pagespeed.ic.m26B_GAxDE.png,"
January 07, 2019 ","['anthropology', 'history', 'medicine', 'philosophy', 'science', 'sociology', 'technology']",['international'],['united-states'],['postdoctoral'],['fellowships']
/opportunities/fellowships,5,https://armacad.info/2018-12-13--sakharov-fellowship-program-1-13-april-2019-belgium-italy,"Sakharov Fellowship Program 1-13 April 2019, Belgium, Italy",https://armacad.info/images/2018/12/13/xe36f2c1d8e3e65bd.png.pagespeed.ic.5PsaE39OsF.png,"
January 07, 2019 ","['human-rights', 'law']",['international'],"['belgium', 'italy']",[],['fellowships']
/opportunities/fellowships,5,https://armacad.info/2018-12-18--german-research-foundation-dfg-new-phd-program-dynamics-of-demography-democratic-processes-and-public-policies-dynamics-2019-germany,"German Research Foundation (DFG) New PhD Program ''Dynamics of Demography, Democratic Processes and Public Policies (DYNAMICS)"" 2019, Germany",https://armacad.info/images/2018/12/18/x87a2a3b401fc85df.png.pagespeed.ic.ddYWNvfjlH.png,"
January 07, 2019 ","['democracy-studies', 'international-relations', 'policy', 'political-sciences', 'social-sciences', 'sociology']",['international'],['germany'],"['doctoral', 'phd', 'research']",['fellowships']
/opportunities/fellowships,5,https://armacad.info/2018-12-17--herbert-scoville-jr-peace-fellowship-program-2019-usa,"Herbert Scoville Jr. Peace Fellowship Program 2019, USA",https://armacad.info/images/2018/12/17/xfc7105fd521b618e.png.pagespeed.ic.irkX4g6IaY.png,"
January 07, 2019 ","['conflict-studies', 'environmental-studies', 'international-relations', 'peace-studies', 'policy', 'security']",['international'],['united-states'],['graduate'],['fellowships']
